"","Sample","Exp1","Exp2"
"2309",5800217,2.28982672079874,7.26637375057155
"2310",2505872,-10.5432904603408,-11.9732966571515
"2311",5322733,2.1602198230605,3.79127425002629
"2312",4468005,-10.062883469828,-9.6669257204899
"2313",9674251,11.9142987407056,11.1876316028313
"2314",5168105,14.2581864045801,8.48747142345436
"2315",5766778,20.9682929718883,15.4097685386952
"2316",9227523,15.0734194209527,17.0675142997526
"2317",9752754,8.64015618759159,8.72695593960948
"2318",1721476,16.609505440105,14.712661083713
"2319",6567769,-7.2965337011926,-6.54874096537677
"2320",9829099,13.9911258200774,16.4808595059106
"2321",4989049,7.19743489364559,-1.49098404440233
"2322",4627906,-11.3862196514313,-5.0503478716204
"2323",7552389,-1.70539117865124,-4.05886313992147
"2324",3029293,0.426864057842041,2.03380505484071
"2325",2622535,18.9962321797102,15.1013611920545
"2326",5292505,21.5245914221238,17.078109484893
"2327",7812488,-13.0689041153549,-15.0355184156393
"2328",8219336,0.62189117978768,1.55795524238647
"2329",3434938,-4.24973407690149,-7.157401504029
"2330",1082340,-8.33725422565415,-2.87686209652502
"2331",8050674,4.89861035657452,14.821758454651
"2332",9232281,7.54713017571391,21.9786256551532
"2333",5903528,-9.78498795549493,-10.1879475086495
"2334",5963075,-11.5881940482972,-5.36381906925405
"2335",7289853,3.43630924604753,0.538105638105647
"2336",3455786,3.54465241208551,9.47763964028022
"2337",3013162,10.306350674864,7.59492221379522
"2338",1901633,-5.98341131710469,-15.5342078100841
"2339",1387724,5.20955492694138,5.09960111100971
"2340",2115049,-13.7419024398672,-7.84125149617062
"2341",3042931,-4.16650486021187,-6.30818032095669
"2342",9860514,18.6191196573829,20.8066263690691
"2343",5178485,8.8455872480924,12.2742498074021
"2344",9800510,9.04534526897998,12.4377864564255
"2345",6881651,-7.36011683215977,-15.8964282821111
"2346",8289798,14.4570401717732,20.4757979524551
"2347",6432842,12.6925594176723,12.6078276330057
"2348",3241967,0.875965400717518,-5.56876650004927
"2349",6639598,-0.28731359795806,4.53216633780785
"2350",8361745,-25.5896398294689,-19.4807189418091
"2351",9119321,-1.20117334622334,-1.72616193298462
"2352",5422957,-14.7352190688776,-18.7873729431095
"2353",6103993,17.4811674343491,17.4509037320184
"2354",9625681,8.38099823449822,8.67533185269131
"2355",5893516,-18.626618553649,-17.5566801788545
"2356",9104135,22.6837875774744,20.9263804355136
"2357",6906906,-4.37475747051453,-4.44956468866666
"2358",7602706,8.80558507164854,10.8972434671373
"2359",6713063,9.69539013401675,11.5059172985411
"2360",9512096,5.64128491242686,-1.64535931757531
"2361",4059289,0.134278118323602,-2.28583876369237
"2362",7659192,-4.5064822493048,-3.62432404932037
"2363",6952604,-12.45125571556,-9.27616498320793
"2364",5442906,4.19278634678146,2.83946099942751
"2365",6468838,0.0697564604520555,0.714379331530251
"2366",9507077,11.3186602068385,5.35343204599257
"2367",2163872,10.7900529613279,20.8787957547626
"2368",3355519,22.4269783709707,19.8052729553717
"2369",5390635,-7.04665548794466,-9.63244689339881
"2370",6877999,10.5256293760489,2.49875481659802
"2371",2117288,-2.58697203305758,-10.9722067180184
"2372",9173907,-7.37413975447591,-10.6353477130562
"2373",7819275,6.15782161610546,11.2574927223977
"2374",1127060,-2.46135836419462,-6.99229289981893
"2375",1622644,-14.0472231719682,-23.4910863151898
"2376",5596925,-7.83545519194978,-14.3053647065274
"2377",5815205,8.42219193570588,12.0430646653411
"2378",1973659,13.4428293652736,15.4976583324294
"2379",2633519,-7.65766943334177,-0.750347546442059
"2380",4697267,-7.45027627382526,0.385118371218099
"2381",8260871,-13.3971582656981,-11.1159854633737
"2382",1616342,0.00202807959261531,4.49667555935883
"2383",5603968,-0.72479299633999,7.11145883298161
"2384",7229359,-0.0570137786862084,7.30722416674452
"2385",9708698,6.16424991177932,23.7798876932299
"2386",7930638,-14.2850514604859,1.88064181982015
"2387",3307062,14.9900595144581,18.9768322704621
"2388",4767091,-18.0601029991147,-17.4570603507307
"2389",5061154,-0.748001217489464,-5.5571847011675
"2390",7512788,8.50074832024702,7.29164803135008
"2391",7469595,-1.95400714388031,-2.86634539922131
"2392",3872490,-1.3087656756631,3.56659888716795
"2393",5776775,-8.9251742892073,-9.04716522285245
"2394",7063937,-10.1455774325455,-11.1817723311342
"2395",2827127,13.5427121062994,17.5664961849336
"2396",5466547,-23.4881416489638,-17.1330840929136
"2397",1319808,-14.6622853911417,-11.412525392591
"2398",2988555,-13.748449184312,-18.1195336910693
"2399",8152059,13.9923013477229,17.8499459556326
"2400",7205277,-5.666872400997,-1.85660310280926
"2401",3882067,-12.1565194829713,-18.2640082764174
"2402",3648596,0.636419671121831,6.78510708370278
"2403",7395057,-14.0471246642286,-3.7724145994321
"2404",6450670,3.23320968569856,12.077606147662
"2405",5521103,-4.4112559663022,1.61232660269946
"2406",7285548,0.278311612926595,11.2949437271954
"2407",5431631,13.4225555868535,16.4136342983076
"2408",6873953,-0.638977109019852,0.354225256769173
"2409",4397342,20.3571019910177,10.6137946501188
"2410",6716644,13.2842619168878,16.961068530883
"2411",8855329,-20.2324490142221,-23.7884188799995
"2412",9947754,-13.6578305740591,-4.20775332043583
"2413",2592054,22.2092670600465,12.7818903331727
"2414",1366942,-16.3291554296868,-23.3275512284266
"2415",9863817,-16.4804277393255,-15.6088004711452
"2416",8370473,7.73500342407336,1.76299398502439
"2417",1620148,20.2574045011297,14.6780973058623
"2418",2589283,1.47017226994199,1.27386952139155
"2419",1961107,1.61223832470508,5.63147767063584
"2420",8045193,14.5556206619253,19.2795964603701
"2421",5376053,-8.39594153512496,-1.94925977363998
"2422",9709219,-1.06129829432648,-3.91983827912136
"2423",9061353,-10.5325342333421,-12.4775978933952
"2424",7526169,4.92317503499347,3.3637237596424
"2425",6856329,17.2782782610668,17.2170944256089
"2426",3271310,-11.0914454806103,-15.0342238164611
"2427",2948172,2.89739775428758,-4.30265369116029
"2428",1834250,-9.19326736931136,-15.1045397715994
"2429",7533739,4.16973767027902,2.31389037854075
"2430",7430387,-11.9028588795881,-15.3318911114604
"2431",8786545,11.5854476410688,10.6826426970927
"2432",5186328,4.24416904079307,11.9590657524469
"2433",3516195,20.668950985386,19.9171528752254
"2434",9173210,6.8326151890898,10.1251998616214
"2435",3143960,4.38335710508284,13.2910236067214
"2436",8069070,8.22474374194788,7.70813516398682
"2437",4302598,5.5446170279063,2.07011558504255
"2438",6776496,6.8607840399346,4.69322309226104
"2439",3070981,-16.6759535596696,-19.5440547297027
"2440",6779687,-7.23784320676492,-3.65997506101989
"2441",2105978,1.84278019777592,7.35969237754439
"2442",5261645,-13.1590429221573,-13.9909460991778
"2443",5905062,12.2098657486878,8.53334815537165
"2444",8423667,24.9477125959442,19.992617773325
"2445",6690913,-5.48138090465845,-10.1226759117764
"2446",1817076,6.04297365960643,4.09033003430433
"2447",7312434,-12.7615621344535,-19.7878792869876
"2448",7849133,-14.3373930713925,-13.3772230918499
"2449",9473623,23.6971813634865,20.3905409143537
"2450",1057407,8.71931785181698,4.90699817932966
"2451",3498170,-21.0909451457643,-14.2054214322744
"2452",4867359,-4.95841777749633,-11.1864650370041
"2453",3098647,2.34898061906808,4.26031795284152
"2454",9289591,-3.95637967209924,-4.51066152846746
"2455",8767437,2.38563635760743,3.05053967756569
"2456",9836628,-22.7564620904637,-22.5795459753437
"2457",4915821,1.97287050373047,-1.73333410260376
"2458",2063114,-7.61494244747087,-5.09201442224151
"2459",6504689,-10.9912319850771,-18.1623904775458
"2460",8737346,8.28712721699744,7.19705132659706
"2461",9039462,-12.9328770110805,-24.0292800954073
"2462",3262488,-20.7402964142711,-9.27576973046976
"2463",6705082,5.52044892704805,7.42536383143449
"2464",7840661,-3.36915463733011,-6.10442297238899
"2465",2573622,6.99263376580977,10.4262669997633
"2466",3742584,-9.49303211763431,-10.4898399872297
"2467",8864490,2.01952168899733,7.04731038657559
"2468",5918958,0.226380868868185,5.05329217188166
"2469",1559922,-2.15920242260001,-4.82484906849698
"2470",9629078,17.8480248557794,11.1568109310163
"2471",1296131,-10.5401937383021,-13.9932534552273
"2472",3846315,-5.27958590569823,-7.28501882515858
"2473",9963669,-16.9529228986504,-17.2944708870088
"2474",4387763,-4.35578381209258,-10.7588369220872
"2475",7909280,-10.9740841992358,-19.794208557549
"2476",5386875,-22.3882044196791,-12.1006394912866
"2477",3034052,-18.5149825895258,-18.2003048316726
"2478",3237447,14.5018950917415,13.5666740257742
"2479",7637784,-1.21236366279388,6.6241089071149
"2480",7560835,8.08131320317782,13.4642859203125
"2481",8441267,-12.9973746195573,-7.16252125703552
"2482",4055484,-5.07170802046799,-5.43142226338367
"2483",3044791,6.08754666855404,2.42389789614073
"2484",9819311,-1.80413200076379,2.43265224715387
"2485",8990862,11.8852027305803,14.9415339866956
"2486",8996305,1.96781524068369,6.98050136808126
"2487",3701208,-2.21092263487877,-6.10188293385574
"2488",9262598,6.66367135295026,5.07725612592127
"2489",4877576,-6.81624965510214,-11.3017040566974
"2490",4269338,-17.9634220908321,-15.5527426796965
"2491",9872849,0.408858434562569,3.81830854541844
"2492",9939940,17.8532790374249,12.9611562012589
"2493",4253319,-1.39336704071035,0.628605974092341
"2494",8620562,17.3404401305772,18.5082772022302
"2495",7707979,-16.2681382070032,-16.8335973754065
"2496",7949876,-23.2297468227822,-21.4467204449296
"2497",3337118,-0.784693253201099,-4.82373099826275
"2498",7166295,0.793472284660538,1.25742955671109
"2499",2686350,-3.53259667144834,-3.96076106229917
"2500",8410189,0.829959603916732,0.241507742913416
"2501",2732895,16.9639964993417,17.7166542033865
"2502",9950408,10.7705855749528,8.25264900003446
"2503",7105277,8.4403419195056,6.15767126842361
"2504",8258270,7.34115340050074,7.78249214100672
"2505",2794047,-3.22844772361389,0.654717910184508
"2506",1146381,19.4493558977846,15.483747968068
"2507",7873433,0.281298366860103,-0.802866246632321
"2508",9385936,12.5798101506484,12.9144322313417
"2509",6250998,-15.6718395916053,-17.7518032425847
"2510",5173985,-4.12115226085036,1.16750027472951
"2511",9360819,-3.68174368224991,-1.46454544802926
"2512",4231498,16.6216850508315,23.1566686056855
"2513",1914775,-9.74857930077025,-11.5241038084333
"2514",6739959,-12.4963968182447,-7.34459225474794
"2515",5338626,-16.9456868994657,-15.3882648838238
"2516",1988140,-26.5461150599976,-17.7756336697449
"2517",3270123,5.08123424254629,-3.75333177369
"2518",4377245,-21.8407791994548,-18.0433409336412
"2519",5402083,1.48021699348092,0.180938655852733
"2520",5953255,-2.61704661941651,-5.24811307285933
"2521",6270754,6.17490542827557,8.09112347825045
"2522",7626725,8.91045108065486,3.15357567952848
"2523",7051577,-10.7338321547775,-5.17142561455455
"2524",2362700,-23.6353707788718,-19.475512900116
"2525",3243968,-12.0823147280838,-10.4266238540416
"2526",5640735,-8.3531479154372,-18.2522484366153
"2527",5025853,-13.3738058763122,-2.42710986539888
"2528",2381592,7.93878015650909,0.0860403200554805
"2529",2589394,19.174303154144,20.2713042897375
"2530",9036272,-5.41730604730087,-3.54909286907782
"2531",7870666,-18.8530922865599,-20.6232219791213
"2532",2048654,-11.4602828331057,-8.75990691515843
"2533",7488700,12.4040634052492,9.31750624813623
"2534",8474184,5.94072557328973,-0.214726201379021
"2535",2264874,13.8747777984629,14.7009700867613
"2536",8538303,-0.539349996450363,1.49098744955227
"2537",8199601,11.0852594373391,-3.42635268306618
"2538",8459650,-2.69690716559326,6.60817278282937
"2539",3857115,7.12451923481611,4.87730106118282
"2540",6106350,3.60300928443682,7.97121188446016
"2541",6824560,6.88424722942815,8.06094206848458
"2542",7832327,9.77265496988044,6.01219116774395
"2543",7350011,-10.4888394974207,-12.447393816785
"2544",6785802,14.8924185500174,20.5845712976601
"2545",7396275,-11.9654063159567,-16.9216081022484
"2546",2242848,1.02711320019588,-2.79305050139255
"2547",2211564,-13.8407341373427,-17.5459850916513
"2548",7505243,-15.52159699426,-15.1798778538338
"2549",1901983,-2.13948714209216,-2.78684787020501
"2550",3370548,3.73019253486471,1.67171675581618
"2551",7497168,-3.21642417748037,-10.0624757848375
"2552",2232063,-4.89959798690678,2.60667202705602
"2553",6597752,12.9162888387401,14.3740398383134
"2554",4515276,-6.09571980009673,-3.09409639017146
"2555",1733113,-11.233998335534,-7.51555581743408
"2556",7567923,17.2241312713477,12.7659581837748
"2557",8145662,-16.1238647636533,-8.41384498322648
"2558",5066964,2.79183319074809,-9.11232476312961
"2559",3685835,-4.04674011609966,-7.46756821601991
"2560",2782666,-10.1272038321289,-11.3847435698676
"2561",9778267,-6.02775215561595,-9.57440959083945
"2562",2789287,4.66595628513986,7.52049819845984
"2563",1122501,-6.77760734417194,-14.7426865421364
"2564",4290517,6.3793569777818,8.55276004868788
"2565",3023172,20.1293072786944,16.2032487917885
"2566",6557479,-12.0427822906613,-18.2749573161241
"2567",7520347,2.11759512973558,1.86977885646139
"2568",4301548,20.0315974960248,20.2387242631257
"2569",7400448,13.1922230205608,18.6591224647754
"2570",6417405,-7.11744365618592,-10.4262460311869
"2571",6456500,-7.3208535796141,-4.56172391696174
"2572",2362712,16.9084826620875,16.4999706278936
"2573",9358249,25.6883496227372,11.6665599558606
"2574",9146478,-13.1180998181543,-16.8532624671757
"2575",1302150,5.84581044409445,10.3889709521552
"2576",9386328,3.95888415559041,2.07497999850644
"2577",2776089,-16.5006803644113,-16.2045594696217
"2578",6983451,-16.4131557378469,-14.4412957763134
"2579",1548296,-22.6566069922362,-19.2850835541921
"2580",6184030,19.2972220002056,14.3669231494715
"2581",4343309,0.460555082717984,-4.29423799514574
"2582",4669088,-14.5575328554482,-19.6140991025264
"2583",3480531,11.7474095955187,7.3821664460938
"2584",9294441,-10.6783570360886,-6.64518241860555
"2585",5846532,8.27392505452231,6.45290285922409
"2586",5986351,-9.75599590892428,-9.38242201880532
"2587",6553260,13.9407472521777,10.9441920264651
"2588",4746835,-16.0313630916951,-10.9579659699411
"2589",9453845,-4.92369763779541,-3.32772056571936
"2590",1864515,19.1410635146365,16.2939286573812
"2591",6945537,-15.8665645480579,-16.6250158705151
"2592",8676997,9.9021799189996,2.22005210302695
"2593",7783675,21.2827872462365,23.2628853782809
"2594",8143881,10.1632871741181,2.8070423640354
"2595",9342953,-11.5317566258611,-24.9969663370927
"2596",7422864,7.83714621529665,4.30025887216972
"2597",4170680,-17.2268446171478,-12.0598684589068
"2598",5434246,16.9010905939598,19.9445772299287
"2599",7353804,17.173288926464,23.4669974804989
"2600",6802747,0.215377320214543,-0.374915670051385
"2601",1783134,18.4903694090967,21.5527788514869
"2602",9093786,2.69233939445294,2.38484188760466
"2603",1775112,3.59541928976706,8.55175417306286
"2604",4809869,-7.66467610478882,-8.23828404661647
"2605",9869214,-10.1326504603608,-7.06804893198334
"2606",6753982,10.0665183545168,9.00052911351498
"2607",3200160,-0.340636887466333,2.81891161312598
"2608",5208516,-2.85477107411633,-8.42110574194995
"2609",3521920,-3.00181340242735,-4.72345254021753
"2610",8888976,13.8515591789522,9.48973085822482
"2611",9028371,12.1847262711188,14.8876741564292
"2612",8498072,-12.7238987143361,-8.13120656346047
"2613",4180067,-15.3162258985937,-11.0317290070685
"2614",3914104,14.332994672847,21.8864223855971
"2615",8383137,-13.375390537339,-13.4302744315305
"2616",4489198,10.0897173241004,5.93602272678618
"2617",8786165,-23.5922640800545,-23.5727143004914
"2618",1334883,-17.8060588084933,-19.1795251608246
"2619",9343032,8.84136997132225,5.58165541700393
"2620",9183063,-11.2529043958813,-4.69231563832865
"2621",1239210,-2.8179274750712,-10.8924528905429
"2622",9995655,-10.4624923443701,-15.6067780952595
"2623",8363778,-23.0624979761204,-11.7260001072967
"2624",8577894,-5.02189810560368,-5.09493040365311
"2625",1135550,12.2963626952643,16.8358776990304
"2626",6336240,-10.9736389294116,0.90288885260154
"2627",6208069,-2.93030550646094,5.48242423004781
"2628",8703309,-17.4231579910034,-20.7744426258976
"2629",4188127,-0.50137947902911,-5.50761725145928
"2630",9110045,12.2929547379188,23.1890269519306
"2631",4812282,-4.88348042560649,-0.595313775864929
"2632",4027637,16.2525131398284,17.3789501349108
"2633",2922807,-14.8834550377214,-8.28704989413655
"2634",2354823,17.7173256877615,18.3232236148865
"2635",9148679,2.24425888628735,5.0639411315403
"2636",6822990,-5.11087382748803,-5.25921725798243
"2637",7453373,-15.6802325605844,-19.0318004360678
"2638",7899090,2.24636011310241,14.0273228402004
"2639",2050243,15.743432290803,9.66081266162474
"2640",1431517,12.4820513388239,18.8002715731076
"2641",8397592,-7.69611585318798,-16.8039469354677
"2642",9045126,3.08077939953866,6.4382370826908
"2643",9357549,9.04561856965015,15.2243893275882
"2644",4005058,3.69488145663191,3.436569324173
"2645",8968508,4.79387254837461,-5.81605929017403
"2646",6704312,-13.9808644528485,-8.83447298255138
"2647",9526527,7.78668959855097,1.78673924629336
"2648",5931086,-4.4052219091808,-5.72957143237163
"2649",9307314,-15.3272504876873,-18.728725608852
"2650",2507132,-2.77709094704917,-0.327753768123233
"2651",3749423,-18.355285851314,-14.3219729400064
"2652",3877108,-18.8946506432266,-14.1957177079335
"2653",5115216,-16.514851229072,-10.0207381590018
"2654",9792627,8.05757066290094,5.19864108195832
"2655",9298920,7.98029404009862,11.9472621641619
"2656",8369492,-7.24015716581834,-2.56608856428252
"2657",4849199,15.364581142564,13.4349479442079
"2658",3389420,-7.76766368225532,-6.12496415317762
"2659",6576556,-3.63803514190193,4.15536098382946
"2660",2171216,9.39245693903211,1.20321465572186
"2661",8651997,-2.59790584958272,1.86697351373089
"2662",2994287,19.5171563293829,15.82707607154
"2663",1778160,5.35841225534927,2.71681984954337
"2664",1497530,11.561408658667,5.77578081547049
"2665",3348754,2.03185286347459,-1.72541282145235
"2666",9502138,-10.164915236569,-1.6053332609447
"2667",9286931,22.6251373322592,20.1376622969311
"2668",5233003,-1.2532435343797,-10.7639672634177
"2669",7474563,17.380834295881,14.2065376549236
"2670",1667148,-1.92709800996226,-2.59362241073706
"2671",3787172,3.27271825915102,2.27960440210178
"2672",8794062,-21.0137723069032,-15.899930730703
"2673",4319043,-6.73467118034955,-5.28883152568515
"2674",5139624,15.3335773320175,13.8240022989166
"2675",3741335,18.3876988333837,11.2235415187004
"2676",2995865,11.9700319573301,16.0230707412903
"2677",3198344,-11.0328952128315,-8.14671569511468
"2678",2414805,12.0010459290068,9.97645422160079
"2679",5947356,2.35723869363522,-2.90047550918873
"2680",1146602,9.19753676225732,8.86402328023565
"2681",1336054,13.7486248136237,14.9887742560253
"2682",7326496,-4.5342569971569,-6.33399441865014
"2683",2443324,-2.88309442323034,-4.61655943622859
"2684",8818011,11.8760018291947,14.4222172367885
"2685",3509459,4.6403087454031,6.75707737461217
"2686",6411761,-12.4244741033342,-14.6886527979793
"2687",8911730,-1.95401674788254,-1.10231144455446
"2688",1874907,-1.26603779071629,-2.55171957844307
"2689",7763888,-4.74248556049287,0.181394356942306
"2690",6852252,9.42772013230349,16.1814979422777
"2691",5752833,-12.3349486802808,-5.9550268253052
"2692",5589465,22.9942954851272,20.7019711791794
"2693",5892631,15.716268428122,16.8268909813257
"2694",9643496,-14.118464422448,-15.1777645230753
"2695",5012508,9.3945741247846,6.83784316053222
"2696",5975819,-17.1063737105738,-16.9950026632093
"2697",4016621,-5.68444742510065,-3.9946177696558
"2698",7699905,0.210188481073501,-4.30041858048007
"2699",6745961,19.8438777619323,16.3881381892309
"2700",7788160,22.8955786429115,18.3175023985317
"2701",8603562,5.36466420587755,3.73224689016013
"2702",4250111,-3.42909592148251,-13.5294472992482
"2703",4732065,-8.58857558413322,-9.95641424555971
"2704",3195804,6.26929138267875,8.12980153465606
"2705",4348067,-11.7404488839688,-13.5119565890432
"2706",1016811,-1.40347799081864,0.00547443262529876
"2707",7310920,-5.53435913052205,-16.8850730101848
"2708",2327270,-20.5238242923414,-14.5546420016902
"2709",1837985,11.9522945623649,15.571863156797
"2710",1945742,5.58298570308067,1.1733502850563
"2711",3845291,-2.95685720784627,-4.38656738346435
"2712",3989686,-9.18708715012819,-7.30470300779914
"2713",8821337,-16.7247405160208,-10.858497047842
"2714",8582224,-14.655848526427,-17.45107910441
"2715",8126440,-20.426163918152,-13.8647013676618
"2716",8664703,6.51672223790114,5.66040758969779
"2717",4529212,-6.8453422167564,-7.01898846852384
"2718",1254941,9.32519229792967,10.7079909147035
"2719",4319668,0.321867044738561,4.76344693205397
"2720",9075069,-8.95752494029819,7.32358220912154
"2721",5110661,18.4998697273845,16.2753116740509
"2722",9398805,-17.4137841292896,-14.3689971639715
"2723",7345436,11.6443928244182,17.07868145503
"2724",1797419,6.7026595256959,-1.2918826831758
"2725",6531212,-14.0088756717746,-7.87789988395145
"2726",2380972,15.5727959265289,14.8064047709175
"2727",1157597,-15.1634750309612,-14.4393562833576
"2728",7446555,-12.2637100185183,-14.895020981016
"2729",4701869,13.1986198116298,10.666319923016
"2730",3508417,8.85362127122051,5.88680983682762
"2731",8744935,-6.30715669796151,0.360791314122579
"2732",7358505,-15.4941026435571,-7.9900226124963
"2733",8722742,-0.191574197922204,-2.9822345678646
"2734",9684613,-1.43499987601259,2.16609264051598
"2735",1727644,0.143302103706042,2.48779228132933
"2736",3401454,-20.7633169639922,-18.4027904218603
"2737",8062453,-2.21550670667204,-9.99535134029526
"2738",7877441,-14.3193264588926,-13.290198317315
"2739",8367387,17.7051272030414,21.2718068191198
"2740",8636927,-1.71807722115339,2.94359092874455
"2741",7203687,-1.5116939157776,-1.96601708456557
"2742",9653558,1.29417595164844,-3.64179559252437
"2743",8984877,-21.5626073587978,-18.342276123957
"2744",5902578,-5.27486758323589,-14.2307900740149
"2745",5915195,15.1697357980226,10.5663967057584
"2746",6987214,11.5943651910091,11.7742215905472
"2747",7060358,-9.24765766935296,-12.0018264028779
"2748",7176096,-1.46857454908566,-6.42582263977812
"2749",9664797,14.2262878138039,13.138349346469
"2750",4332235,-1.63261621404326,2.80875657887773
"2751",7464135,21.2759225105093,15.6936567765027
"2752",4868503,-3.01725111803716,-0.292408250368102
"2753",5614229,-9.44964510832062,2.54475525364356
"2754",1174464,4.76990183455187,11.2770257929383
"2755",8016786,6.84220594951332,10.6132472049702
"2756",7379482,1.29608370511676,9.60248157013003
"2757",5210997,-6.44817941520025,-6.39072219082314
"2758",9017060,1.89145334823426,-2.89551627030225
"2759",5169831,3.58837040594024,8.35397818586781
"2760",1357902,-3.95915660730451,7.64249726218661
"2761",9076203,-16.1591232326754,-15.4763037580914
"2762",7626721,-6.43339551435236,-3.15648011945474
"2763",7821731,7.1779126262226,7.29222360005852
"2764",1145520,-14.4803906089679,-21.207119664139
"2765",4732008,-7.98837536451043,-8.85128203841651
"2766",5001475,-3.14424689108271,4.73887737257864
"2767",9031067,8.21415162452147,7.86294569252626
"2768",7061974,15.792533734143,17.6167596546549
"2769",7530230,-16.7786687684236,-13.2617468685309
"2770",7079054,-8.30278198100453,-5.1441905965669
"2771",2100325,0.993702565736264,4.20876759877292
"2772",6386447,-9.87244507923599,-11.1858818954533
"2773",2102743,2.02056742235988,5.74812835357927
"2774",1696638,8.92350373190388,9.67798221007242
"2775",8088930,22.4179125084178,13.9243371881295
"2776",4212931,-9.29881192187793,-22.3743672651945
"2777",1882033,1.57365284933883,-3.64474282386466
"2778",9413674,-14.097396689971,-9.97323124909788
"2779",7663137,-4.78298629082419,3.82316504093006
"2780",9818961,-25.1806022238093,-17.3490286066987
"2781",5077676,5.41124494945328,10.5769412588828
"2782",7070049,22.1582761791072,17.7910285997524
"2783",3152063,-8.47344962341869,-12.8563072947363
"2784",2239769,6.074244083367,6.92858406313218
"2785",9104424,17.8234738982267,11.3149440317515
"2786",8037196,-11.7026015630865,-10.2554049615448
"2787",4745491,-16.104132286548,-11.891474294827
"2788",6824286,-18.53195189142,-19.2689245280881
"2789",4141244,5.29399361800006,4.78500116755707
"2790",3227190,1.87521868772296,-6.58937070994841
"2791",3307299,0.57153591807149,-1.78141427314042
"2792",6758646,7.18257625749327,10.4240327815695
"2793",6715263,2.2682544134851,12.2324513003094
"2794",6912596,11.4465699342718,6.43560021203355
"2795",1800806,-11.0045058058571,-14.5128393298997
"2796",6737431,1.46660320521907,0.180465469876964
"2797",3081607,15.5076943303715,8.22458056918523
"2798",5883711,-8.67194890729522,-3.73457610100249
"2799",5364493,11.1798007772374,13.5316801881406
"2800",7665513,-10.1021750292435,-12.5083426392007
"2801",3595088,17.3789004928068,9.78841078765426
"2802",5054627,10.9946021276289,5.15909051549575
"2803",9059589,18.09175270869,15.2922776912274
"2804",1311712,4.91632054138717,17.4313812601616
"2805",5974581,-25.218106431092,-20.6943017303889
"2806",8894453,11.6189103143006,19.8282076218908
"2807",3908096,7.29019153173782,3.3361118461253
"2808",3453322,4.35524464053665,-0.758824467745483
"2809",4739860,-12.1374622563018,-7.22478430563095
"2810",7740918,-6.91839476757147,-3.37580873032509
"2811",1549580,3.77981673282799,11.5051763870873
"2812",7784166,11.3921353403214,14.0224743409836
"2813",9296802,-11.7775024236051,-15.8888519487387
"2814",9113483,-5.0679879599467,0.932137938271701
"2815",1995163,7.34715850966265,7.78432345018351
"2816",5473815,1.97622253380205,5.90010382643347
"2817",2195614,12.8127451392957,14.809357984625
"2818",4203970,9.20159160112126,8.94438631567563
"2819",6486041,6.39871781889677,15.8660060052292
"2820",3669390,6.84167767299534,-0.368319338817149
"2821",2009266,2.54661477856311,-0.56898302433043
"2822",3767727,7.85653471883608,9.79790321271233
"2823",4500257,21.1467377166138,13.2579545600164
"2824",5266766,-1.16759807171152,-6.23124233767682
"2825",6002178,-18.077064351114,-21.3774743160018
"2826",7617827,11.6597663058131,7.85391105785724
"2827",5796653,-2.50823995950772,-6.12614792646414
"2828",1565221,-20.0958556977706,-13.0152625306695
"2829",4582740,14.7785649713688,17.7701553670135
"2830",2138347,-2.85932660224092,-0.812292336494697
"2831",7023119,4.17795641515125,-2.54525238480213
"2832",6713378,-13.9915877218479,-16.6849268502815
"2833",8081329,-1.03714598652758,2.71534005476972
"2834",4259070,18.7510907761377,9.98520492173812
"2835",2543113,15.3075949334609,8.21545648405947
"2836",2779517,-14.936083353245,-20.6131857546604
"2837",4227817,-15.5521274394662,-6.12267986793766
"2838",7940685,-1.54673569455768,-1.85211798606697
"2839",6623240,-16.0478038352278,-12.6396179172069
"2840",1069998,-1.28024397286188,-2.38280355287562
"2841",3953607,-22.0971805365792,-15.5433162501895
"2842",4118623,-9.44762186036911,-11.8417644064456
"2843",7436638,-10.8575333114905,-12.9396566122309
"2844",9494484,0.378337994076122,1.04993640248183
"2845",6159723,-1.03986271438657,2.65902034599759
"2846",8853393,-19.7260206176916,-10.1533307634629
"2847",6666967,-8.19408359941583,-11.592562875918
"2848",2525412,-2.92763791863032,4.33229881237727
"2849",9601254,-17.3073731891291,-16.3792101037294
"2850",1373305,12.480970950115,11.865634335217
"2851",8054851,-4.80642073366542,-6.91007920487659
"2852",8412206,-11.92301450205,-5.93098323622572
"2853",6102500,-9.05237732516674,-10.3857332070255
"2854",6543324,-1.88597295881348,-3.37954219854835
"2855",9051587,11.4084588943083,6.11239307182433
"2856",7461306,13.5801438885371,8.30559674154722
"2857",9087020,-6.21546381952183,-5.44205011054447
"2858",2901452,13.4328034657417,17.5183799508409
"2859",4874309,14.9314325101726,8.35724203390458
"2860",6093676,-5.1702082582424,-5.31482870955325
"2861",6116608,-6.87896559510007,-8.0822926580144
"2862",1051498,6.47459860541249,2.53069909937836
"2863",7270081,13.4081636868366,7.95215649866076
"2864",7980820,17.8211925908265,16.2096175313862
"2865",3024854,0.50913434454903,1.86333655407481
"2866",6461655,4.18850883816731,6.5356342951957
"2867",1911164,12.1495281774566,11.6929294343417
"2868",2914237,-21.0689577697189,-19.3604526846731
"2869",3448424,21.4974876109052,18.401178121038
"2870",9315474,18.0363939214875,17.778687710701
